open,high,low,close,volume
7.73,8.04,7.52,7.94,1660962
8.15,8.48,8.015,8.15,2478273
7.93,8.13,7.81,8.12,1544346
8.06,8.33,7.805,7.96,1130801
7.71,7.74,7.37,7.48,1544852
7.46,7.5,6.77,6.79,1504280
6.71,6.825,6.27,6.51,2279310
6.51,6.58,6.225,6.48,1386077
6.14,6.725,6.045,6.72,1619641
6.84,6.97,6.0,6.005,1984189
6.2,6.385,6.15,6.23,1904636
6.52,6.77,6.1,6.19,1500668
6.08,6.09,5.715,5.82,2116140
5.75,5.925,5.56,5.57,2085270
5.56,5.7,5.43,5.68,1874952
5.63,5.63,5.33,5.56,1328817
5.6,6.285,5.6,6.21,2681423
6.19,6.73,6.07,6.13,2103894
6.24,6.4492,6.005,6.07,1712419
6.06,6.325,5.92,6.31,1371782
4.25,4.3,3.21,3.43,27368790
3.52,4.0,3.2301,3.26,11791364
3.32,3.74,3.21,3.4,8178072
3.35,3.415,2.83,2.85,8995788
2.9,2.9,2.53,2.58,15705065
2.58,2.58,2.44,2.48,7192919
2.51,2.51,2.38,2.43,7351059
2.4,2.42,2.22,2.27,8027294
2.41,2.705,2.35,2.7,7794195
2.63,2.87,2.6,2.78,7407369
2.77,2.86,2.56,2.57,6807729
2.68,2.87,2.48,2.79,5099731
2.71,2.7698,2.51,2.59,4501106
2.54,2.57,2.435,2.52,2715549
2.54,2.54,2.335,2.43,3870592
2.35,2.38,2.21,2.25,2850568
2.25,2.3,2.11,2.15,3772837
2.15,2.37,2.15,2.36,3120131
2.32,2.37,2.21,2.22,873135
2.23,2.355,2.2,2.21,2201316
2.21,2.265,2.15,2.18,1821460
2.19,2.28,2.1622,2.25,3388431
2.3,2.32,2.21,2.24,2567977
2.2,2.24,2.13,2.21,1904777
2.2,2.34,2.2,2.26,3823678
2.23,2.24,1.8,1.83,4450234
1.82,1.82,1.65,1.71,4452902
1.72,1.78,1.61,1.68,4376144
1.67,1.81,1.62,1.74,3158920
1.79,1.95,1.73,1.88,3876471
1.97,2.0899,1.75,1.8,3877870
1.77,1.85,1.72,1.77,3501596
1.74,1.7673,1.6,1.6,2897757
1.58,1.59,1.475,1.54,11292785
1.54,1.685,1.53,1.59,4808012
1.56,1.63,1.49,1.51,2573177
1.51,1.51,1.38,1.42,4243617
1.4,1.4,1.23,1.26,4240729
1.28,1.56,1.26,1.5,7886010
1.51,1.54,1.36,1.36,4007889
1.37,1.6,1.3325,1.55,3120896
1.51,1.72,1.41,1.71,3214960
1.66,1.6985,1.56,1.64,2690544
1.66,1.735,1.46,1.55,2712643
1.59,1.62,1.525,1.59,1738369
1.58,1.58,1.42,1.48,2061682
1.47,1.59,1.435,1.58,1672812
1.62,1.82,1.565,1.76,4003767
1.75,1.89,1.71,1.89,2262546
1.89,1.99,1.85,1.96,2415013
2.01,2.13,1.955,2.13,3054817
2.14,2.2,2.06,2.19,2036883
2.19,2.2089,2.055,2.18,2112763
2.23,2.34,2.05,2.06,2828790
2.06,2.06,1.9,1.93,1803459
1.99,2.06,1.905,2.06,1704356
2.05,2.16,1.995,2.11,1685250
2.11,2.35,1.93,1.95,2353319
1.95,2.03,1.815,1.99,2102356
2.0,2.125,1.95,2.04,1558382
2.01,2.18,1.9822,2.1,2810327
2.07,2.07,1.93,1.94,2242817
1.965,2.1115,1.94,2.1,2868038
2.07,2.43,2.065,2.38,5033191
2.52,2.87,2.5,2.735,6572348
2.63,2.89,2.5699,2.64,4029130
2.6,2.66,2.42,2.48,2821698
2.48,2.48,2.295,2.4,2825406
2.4,2.4,2.29,2.3,1940301
2.28,2.365,2.14,2.15,2673783
2.15,2.245,2.07,2.2,2786546
2.21,2.23,2.085,2.17,1415835
2.14,2.24,2.07,2.22,1821596
2.22,2.47,2.21,2.44,1726610
2.3,2.345,2.18,2.22,1933595
2.17,2.18,1.99,2.085,2814181
2.02,2.045,1.905,1.91,2140789
1.91,2.0,1.885,1.99,1750388
2.01,2.04,1.875,1.96,1669207
1.91,1.915,1.8,1.83,1635603
1.9,1.98,1.85,1.87,1072738
1.87,1.9499,1.85,1.92,2620390
1.92,1.99,1.82,1.83,1272107
1.83,1.83,1.69,1.81,2471669
1.88,2.07,1.85,2.03,2873207
2.04,2.1784,2.0,2.02,2707814
2.01,2.015,1.92,1.96,1508849
1.94,1.94,1.81,1.9,1467280
1.89,1.915,1.72,1.73,1897366
1.73,1.73,1.55,1.6,3262508
1.59,1.64,1.52,1.6,3006674
1.6,1.735,1.545,1.58,2383417
1.52,1.59,1.49,1.56,2435076
1.56,1.67,1.5,1.63,2592125
1.63,1.67,1.51,1.52,7793051
1.52,1.57,1.425,1.43,2366051
1.48,1.54,1.455,1.47,2804102
1.49,1.49,1.4,1.4,2356209
1.43,1.49,1.35,1.37,1947195
1.37,1.37,1.3,1.35,2302533
1.36,1.36,1.27,1.34,1753328
1.32,1.415,1.31,1.35,1371968
1.39,1.44,1.35,1.44,967103
1.44,1.5,1.38,1.38,674971
1.39,1.545,1.38,1.47,2446251
1.44,1.5,1.38,1.4,1230739
1.41,1.4181,1.33,1.35,1569004
1.35,1.35,1.25,1.29,1684178
1.29,1.32,1.22,1.25,2846254
1.28,1.32,1.22,1.31,1722707
1.31,1.39,1.305,1.34,1755008
1.36,1.4,1.26,1.27,1038417
1.29,1.36,1.275,1.34,737788
1.34,1.39,1.29,1.36,1671584
1.37,1.45,1.35,1.45,993285
1.44,1.47,1.41,1.45,1607027
1.42,1.44,1.36,1.37,1050735
1.35,1.3692,1.3,1.3,811342
1.3,1.32,1.26,1.31,1241028
1.32,1.335,1.27,1.31,1032365
1.34,1.34,1.16,1.18,1046652
1.21,1.2357,1.15,1.205,1954706
1.23,1.23,1.17,1.22,848854
1.19,1.28,1.18,1.21,1216697
1.21,1.2288,1.17,1.18,695884
1.18,1.195,1.08,1.11,1054881
1.09,1.17,1.085,1.09,1177856
1.09,1.14,1.06,1.13,900594
1.15,1.215,1.12,1.13,1563936
1.13,1.14,1.04,1.09,2449348
1.07,1.08,1.04,1.07,1207262
1.08,1.16,1.07,1.13,1891109
1.1,1.12,0.77,0.8,8847051
0.8056,0.88,0.7848,0.8279,10470369
0.7935,1.07,0.75,1.06,5188898
0.9691,1.0218,0.854,0.97,5179537
1.0,1.54,0.99,1.28,8261544
1.15,1.68,1.14,1.46,11527062
1.43,1.7,1.38,1.6,8145236
1.55,1.7,1.5,1.66,3268988
1.65,2.095,1.6415,1.93,8774181
1.93,2.13,1.905,2.03,6135045
2.07,2.14,1.97,2.01,2953653
2.0,2.0198,1.93,1.94,2221875
1.95,2.11,1.92,2.08,2321444
2.04,2.1285,1.95,2.02,2670843
1.94,2.045,1.9015,1.99,1840969
2.0,2.07,1.98,2.02,1683377
2.05,2.105,1.99,2.02,1594314
2.0,2.23,1.94,2.18,2761227
2.2,2.409,2.1828,2.25,2848642
2.24,2.2985,2.14,2.21,1399028
2.24,2.2884,2.15,2.18,1731337
2.2,2.4285,2.17,2.41,2009257
2.44,2.54,2.355,2.44,3156088
2.45,2.46,2.17,2.18,2007437
2.15,2.39,2.15,2.32,1427733
2.39,2.4,2.14,2.15,4782271
2.18,2.19,1.98,2.1,2380848
2.06,2.25,2.05,2.21,2054951
2.16,2.16,2.01,2.05,1581240
2.01,2.055,1.93,2.01,5770659
1.97,2.12,1.93,2.05,1390363
2.1,2.305,2.04,2.24,2263344
2.27,2.3199,2.2,2.31,1535339
2.23,2.33,1.78,1.84,3110739
1.86,1.925,1.6,1.66,3508770
1.65,1.88,1.63,1.84,1683350
1.8,1.91,1.7214,1.77,1463868
1.73,1.73,1.62,1.63,1126615
1.63,1.88,1.63,1.84,1879712
1.86,2.04,1.8,2.04,2004332
2.08,2.185,2.01,2.16,1417304
2.21,2.31,2.14,2.3,1634002
2.32,2.4,2.29,2.34,1536649
2.35,2.365,2.25,2.28,1088783
2.25,2.35,2.2,2.33,1063579
2.32,2.4785,2.31,2.43,1347190
2.45,2.68,2.38,2.59,2063044
2.59,2.595,2.4,2.41,1320308
2.44,2.47,2.22,2.23,1122423
2.27,2.3,2.085,2.1,974784
2.09,2.17,2.0,2.01,834795
2.02,2.21,2.01,2.19,1098953
2.23,2.26,2.0,2.01,1258187
2.02,2.195,2.02,2.18,1198198
2.21,2.4175,2.16,2.34,1350552
2.28,2.36,2.2015,2.25,969061
2.23,2.24,2.045,2.07,1078448
2.07,2.15,2.01,2.08,1005182
2.1,2.1313,1.96,1.98,1048044
1.97,2.005,1.895,1.96,1098648
1.89,1.97,1.87,1.96,697555
1.94,1.96,1.8,1.84,1076568
1.83,1.9,1.75,1.77,1252247
1.75,1.82,1.72,1.81,797449
1.78,1.815,1.72,1.8,652577
1.76,1.78,1.62,1.65,1106660
1.66,1.665,1.56,1.575,534979
1.57,1.6,1.47,1.56,1595023
1.55,1.67,1.55,1.63,1027613
1.61,1.635,1.46,1.5,660610
1.49,1.4901,1.395,1.415,588065
1.41,1.46,1.37,1.45,669680
1.44,1.44,1.305,1.355,700119
1.35,1.45,1.35,1.405,527689
1.4,1.42,1.33,1.41,764398
1.4,1.5,1.31,1.34,1121237
1.32,1.33,1.2,1.27,819440
1.26,1.26,1.24,1.25,546513
1.25,1.25,1.17,1.19,1003433
1.18,1.29,1.1619,1.25,1078057
1.26,1.26,1.15,1.19,816713
1.2,1.38,1.16,1.35,3438524
1.32,1.44,1.285,1.43,1786375
1.47,1.495,1.36,1.44,1593402
1.4,1.41,1.295,1.35,896597
1.31,1.5,1.31,1.48,1659765
1.48,1.51,1.42,1.49,1933874
1.51,1.74,1.5,1.65,3086671
1.65,1.67,1.56,1.61,1642641
1.61,1.61,1.445,1.54,1436251
1.51,1.61,1.49,1.55,796680
1.49,1.525,1.42,1.42,1116826
